Date,District,Cases
2020-12-11,Friedrichshain-Kreuzberg,75.85714285714286
2020-12-12,Friedrichshain-Kreuzberg,74.71428571428571
2020-12-13,Friedrichshain-Kreuzberg,74.71428571428571
2020-12-14,Friedrichshain-Kreuzberg,86.57142857142857
2020-03-09,Pankow,0.8571428571428571
2020-03-10,Pankow,1.2857142857142858
2020-03-11,Pankow,2.0
2020-03-12,Pankow,2.2857142857142856
2020-03-13,Pankow,3.4285714285714284
2020-03-14,Pankow,3.4285714285714284
2020-03-15,Pankow,3.4285714285714284
2020-03-16,Pankow,5.142857142857143
2020-03-17,Pankow,5.857142857142857
2020-03-18,Pankow,6.428571428571429
2020-03-19,Pankow,8.285714285714286
2020-03-20,Pankow,9.285714285714286
2020-03-21,Pankow,11.428571428571429
2020-03-22,Pankow,12.428571428571429
2020-03-23,Pankow,11.714285714285714
2020-03-24,Pankow,13.714285714285714
2020-03-25,Pankow,14.857142857142858
2020-03-26,Pankow,17.857142857142858
2020-03-27,Pankow,20.142857142857142
2020-03-28,Pankow,19.571428571428573
2020-03-29,Pankow,20.142857142857142
2020-03-30,Pankow,20.714285714285715
2020-03-31,Pankow,20.285714285714285
2020-04-01,Pankow,19.571428571428573
2020-04-02,Pankow,17.142857142857142
2020-04-03,Pankow,17.857142857142858
2020-04-04,Pankow,17.714285714285715
2020-04-05,Pankow,17.285714285714285
2020-04-06,Pankow,17.142857142857142
2020-04-07,Pankow,17.0
2020-04-08,Pankow,17.714285714285715
2020-04-09,Pankow,18.571428571428573
2020-04-10,Pankow,13.857142857142858
2020-04-11,Pankow,13.571428571428571
2020-04-12,Pankow,13.428571428571429
2020-04-13,Pankow,12.428571428571429
2020-04-14,Pankow,10.857142857142858
2020-04-15,Pankow,9.142857142857142
2020-04-16,Pankow,7.0
2020-04-17,Pankow,10.857142857142858
2020-04-18,Pankow,11.428571428571429
2020-04-19,Pankow,11.0
2020-04-20,Pankow,10.857142857142858
2020-04-21,Pankow,11.142857142857142
2020-04-22,Pankow,11.142857142857142
2020-04-23,Pankow,10.428571428571429
2020-04-24,Pankow,8.142857142857142
2020-04-25,Pankow,6.571428571428571
2020-04-26,Pankow,6.142857142857143
2020-04-27,Pankow,6.0
2020-04-28,Pankow,5.428571428571429
2020-04-29,Pankow,5.0
2020-04-30,Pankow,5.714285714285714
2020-05-01,Pankow,3.5714285714285716
2020-05-02,Pankow,4.714285714285714
2020-05-03,Pankow,4.857142857142857
2020-05-04,Pankow,5.0
2020-05-05,Pankow,5.142857142857143
2020-05-06,Pankow,5.428571428571429
2020-05-07,Pankow,4.571428571428571
2020-05-08,Pankow,4.571428571428571
2020-05-09,Pankow,3.7142857142857144
2020-05-10,Pankow,3.4285714285714284
2020-05-11,Pankow,3.2857142857142856
2020-05-12,Pankow,2.4285714285714284
2020-05-13,Pankow,3.0
2020-05-14,Pankow,2.2857142857142856
2020-05-15,Pankow,2.4285714285714284
2020-05-16,Pankow,2.0
2020-05-17,Pankow,2.142857142857143
2020-05-18,Pankow,3.4285714285714284
2020-05-19,Pankow,5.142857142857143
2020-05-20,Pankow,4.714285714285714
2020-05-21,Pankow,4.571428571428571
2020-05-22,Pankow,5.714285714285714
2020-05-23,Pankow,5.857142857142857
2020-05-24,Pankow,5.714285714285714
2020-05-25,Pankow,4.0
2020-05-26,Pankow,2.4285714285714284
2020-05-27,Pankow,2.142857142857143
2020-05-28,Pankow,2.142857142857143
2020-05-29,Pankow,1.0
2020-05-30,Pankow,0.8571428571428571
2020-05-31,Pankow,0.8571428571428571
2020-06-01,Pankow,0.8571428571428571
2020-06-02,Pankow,1.4285714285714286
2020-06-03,Pankow,1.2857142857142858
2020-06-04,Pankow,1.2857142857142858
2020-06-05,Pankow,1.7142857142857142
2020-06-06,Pankow,1.7142857142857142
2020-06-07,Pankow,1.8571428571428572
2020-06-08,Pankow,2.2857142857142856
2020-06-09,Pankow,1.8571428571428572
2020-06-10,Pankow,1.7142857142857142
2020-06-11,Pankow,2.142857142857143
2020-06-12,Pankow,2.0
2020-06-13,Pankow,2.0
2020-06-14,Pankow,2.2857142857142856
2020-06-15,Pankow,2.0
2020-06-16,Pankow,2.857142857142857
2020-06-17,Pankow,3.0
2020-06-18,Pankow,2.857142857142857
2020-06-19,Pankow,3.142857142857143
2020-06-20,Pankow,3.142857142857143
2020-06-21,Pankow,2.7142857142857144
2020-06-22,Pankow,3.4285714285714284
2020-06-23,Pankow,3.0
2020-06-24,Pankow,2.857142857142857
2020-06-25,Pankow,2.7142857142857144
2020-06-26,Pankow,2.142857142857143
2020-06-27,Pankow,2.142857142857143
2020-06-28,Pankow,2.142857142857143
2020-06-29,Pankow,1.8571428571428572
2020-06-30,Pankow,1.1428571428571428
2020-07-01,Pankow,1.7142857142857142
2020-07-02,Pankow,1.8571428571428572
2020-07-03,Pankow,2.142857142857143
2020-07-04,Pankow,2.142857142857143
2020-07-05,Pankow,2.142857142857143
2020-07-06,Pankow,2.4285714285714284
2020-07-07,Pankow,2.857142857142857
2020-07-08,Pankow,2.142857142857143
2020-07-09,Pankow,2.0
2020-07-10,Pankow,1.8571428571428572
2020-07-11,Pankow,1.8571428571428572
2020-07-12,Pankow,1.8571428571428572
2020-07-13,Pankow,1.5714285714285714
2020-07-14,Pankow,1.2857142857142858
2020-07-15,Pankow,1.2857142857142858
2020-07-16,Pankow,1.1428571428571428
2020-07-17,Pankow,1.1428571428571428
2020-07-18,Pankow,1.1428571428571428
2020-07-19,Pankow,1.1428571428571428
2020-07-20,Pankow,0.8571428571428571
2020-07-21,Pankow,0.8571428571428571
2020-07-22,Pankow,1.1428571428571428
2020-07-23,Pankow,1.7142857142857142
2020-07-24,Pankow,2.857142857142857
2020-07-25,Pankow,2.857142857142857
2020-07-26,Pankow,2.857142857142857
2020-07-27,Pankow,3.5714285714285716
2020-07-28,Pankow,3.5714285714285716
2020-07-29,Pankow,4.142857142857143
2020-07-30,Pankow,3.7142857142857144
2020-07-31,Pankow,3.0
2020-08-01,Pankow,3.0
2020-08-02,Pankow,3.0
2020-08-03,Pankow,2.5714285714285716
2020-08-04,Pankow,3.2857142857142856
2020-08-05,Pankow,2.5714285714285716
2020-08-06,Pankow,3.5714285714285716
2020-08-07,Pankow,3.4285714285714284
2020-08-08,Pankow,3.4285714285714284
2020-08-09,Pankow,3.4285714285714284
2020-08-10,Pankow,3.5714285714285716
2020-08-11,Pankow,3.857142857142857
2020-08-12,Pankow,5.0
2020-08-13,Pankow,4.285714285714286
2020-08-14,Pankow,4.142857142857143
2020-08-15,Pankow,4.142857142857143
2020-08-16,Pankow,4.142857142857143
2020-08-17,Pankow,4.857142857142857
2020-08-18,Pankow,4.714285714285714
2020-08-19,Pankow,3.7142857142857144
2020-08-20,Pankow,4.142857142857143
2020-08-21,Pankow,4.428571428571429
2020-08-22,Pankow,4.428571428571429
2020-08-23,Pankow,4.428571428571429
2020-08-24,Pankow,4.428571428571429
2020-08-25,Pankow,4.571428571428571
2020-08-26,Pankow,6.0
2020-08-27,Pankow,6.428571428571429
2020-08-28,Pankow,6.428571428571429
2020-08-29,Pankow,6.571428571428571
2020-08-30,Pankow,6.571428571428571
2020-08-31,Pankow,9.142857142857142
2020-09-01,Pankow,9.428571428571429
2020-09-02,Pankow,8.285714285714286
2020-09-03,Pankow,7.571428571428571
2020-09-04,Pankow,8.428571428571429
2020-09-05,Pankow,8.285714285714286
2020-09-06,Pankow,8.285714285714286
2020-09-07,Pankow,6.571428571428571
2020-09-08,Pankow,6.0
2020-09-09,Pankow,6.714285714285714
2020-09-10,Pankow,7.142857142857143
2020-09-11,Pankow,6.428571428571429
2020-09-12,Pankow,6.428571428571429
2020-09-13,Pankow,6.428571428571429
2020-09-14,Pankow,4.142857142857143
2020-09-15,Pankow,6.142857142857143
2020-09-16,Pankow,6.428571428571429
2020-09-17,Pankow,6.857142857142857
2020-09-18,Pankow,7.571428571428571
2020-09-19,Pankow,7.571428571428571
2020-09-20,Pankow,7.571428571428571
2020-09-21,Pankow,11.142857142857142
2020-09-22,Pankow,10.857142857142858
2020-09-23,Pankow,12.714285714285714
2020-09-24,Pankow,13.428571428571429
2020-09-25,Pankow,13.428571428571429
2020-09-26,Pankow,13.428571428571429
2020-09-27,Pankow,13.428571428571429
2020-09-28,Pankow,11.857142857142858
2020-09-29,Pankow,11.0
2020-09-30,Pankow,10.285714285714286
2020-10-01,Pankow,12.142857142857142
2020-10-02,Pankow,13.428571428571429
2020-10-03,Pankow,13.428571428571429
2020-10-04,Pankow,13.428571428571429
2020-10-05,Pankow,14.857142857142858
2020-10-06,Pankow,15.714285714285714
2020-10-07,Pankow,17.857142857142858
2020-10-08,Pankow,17.714285714285715
2020-10-09,Pankow,20.142857142857142
2020-10-10,Pankow,20.142857142857142
2020-10-11,Pankow,20.142857142857142
2020-10-12,Pankow,22.285714285714285
2020-10-13,Pankow,27.428571428571427
2020-10-14,Pankow,27.571428571428573
2020-10-15,Pankow,31.142857142857142
2020-10-16,Pankow,31.714285714285715
2020-10-17,Pankow,32.42857142857143
2020-10-18,Pankow,32.42857142857143
2020-10-19,Pankow,33.142857142857146
2020-10-20,Pankow,33.142857142857146
2020-10-21,Pankow,37.714285714285715
2020-10-22,Pankow,37.714285714285715
2020-10-23,Pankow,42.0
2020-10-24,Pankow,41.285714285714285
2020-10-25,Pankow,41.285714285714285
2020-10-26,Pankow,55.714285714285715
2020-10-27,Pankow,64.85714285714286
2020-10-28,Pankow,68.0
2020-10-29,Pankow,75.14285714285714
2020-10-30,Pankow,66.28571428571429
2020-10-31,Pankow,66.28571428571429
2020-11-01,Pankow,66.28571428571429
2020-11-02,Pankow,73.85714285714286
2020-11-03,Pankow,75.28571428571429
2020-11-04,Pankow,73.28571428571429
2020-11-05,Pankow,77.28571428571429
2020-11-06,Pankow,93.28571428571429
2020-11-07,Pankow,93.28571428571429
2020-11-08,Pankow,93.28571428571429
2020-11-09,Pankow,95.71428571428571
2020-11-10,Pankow,92.71428571428571
2020-11-11,Pankow,96.14285714285714
2020-11-12,Pankow,90.71428571428571
2020-11-13,Pankow,90.57142857142857
2020-11-14,Pankow,90.57142857142857
2020-11-15,Pankow,90.57142857142857
2020-11-16,Pankow,86.0
2020-11-17,Pankow,87.42857142857143
2020-11-18,Pankow,90.71428571428571
2020-11-19,Pankow,87.85714285714286
2020-11-20,Pankow,86.57142857142857
2020-11-21,Pankow,86.57142857142857
2020-11-22,Pankow,86.57142857142857
2020-11-23,Pankow,86.42857142857143
2020-11-24,Pankow,88.28571428571429
2020-11-25,Pankow,88.57142857142857
2020-11-26,Pankow,92.85714285714286
2020-11-27,Pankow,98.0
2020-11-28,Pankow,98.0
2020-11-29,Pankow,98.0
2020-11-30,Pankow,94.85714285714286
2020-12-01,Pankow,86.14285714285714
2020-12-02,Pankow,83.42857142857143
2020-12-03,Pankow,84.71428571428571
2020-12-04,Pankow,82.71428571428571
2020-12-05,Pankow,82.71428571428571
2020-12-06,Pankow,82.71428571428571
2020-12-07,Pankow,83.85714285714286
2020-12-08,Pankow,85.57142857142857
2020-12-09,Pankow,88.28571428571429
2020-12-10,Pankow,87.42857142857143
2020-12-11,Pankow,84.28571428571429
2020-12-12,Pankow,84.28571428571429
2020-12-13,Pankow,84.28571428571429
2020-12-14,Pankow,83.71428571428571
2020-03-09,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-03-10,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-03-11,Charlottenburg-Wilmersdorf,3.857142857142857
2020-03-12,Charlottenburg-Wilmersdorf,5.285714285714286
2020-03-13,Charlottenburg-Wilmersdorf,6.714285714285714
2020-03-14,Charlottenburg-Wilmersdorf,6.857142857142857
2020-03-15,Charlottenburg-Wilmersdorf,6.571428571428571
2020-03-16,Charlottenburg-Wilmersdorf,7.428571428571429
2020-03-17,Charlottenburg-Wilmersdorf,8.428571428571429
2020-03-18,Charlottenburg-Wilmersdorf,9.428571428571429
2020-03-19,Charlottenburg-Wilmersdorf,11.714285714285714
2020-03-20,Charlottenburg-Wilmersdorf,12.0
2020-03-21,Charlottenburg-Wilmersdorf,12.714285714285714
2020-03-22,Charlottenburg-Wilmersdorf,13.428571428571429
2020-03-23,Charlottenburg-Wilmersdorf,15.857142857142858
2020-03-24,Charlottenburg-Wilmersdorf,17.285714285714285
2020-03-25,Charlottenburg-Wilmersdorf,20.285714285714285
2020-03-26,Charlottenburg-Wilmersdorf,22.857142857142858
2020-03-27,Charlottenburg-Wilmersdorf,23.142857142857142
2020-03-28,Charlottenburg-Wilmersdorf,25.142857142857142
2020-03-29,Charlottenburg-Wilmersdorf,24.428571428571427
2020-03-30,Charlottenburg-Wilmersdorf,26.285714285714285
2020-03-31,Charlottenburg-Wilmersdorf,26.428571428571427
2020-04-01,Charlottenburg-Wilmersdorf,24.571428571428573
2020-04-02,Charlottenburg-Wilmersdorf,22.714285714285715
2020-04-03,Charlottenburg-Wilmersdorf,22.714285714285715
2020-04-04,Charlottenburg-Wilmersdorf,20.285714285714285
2020-04-05,Charlottenburg-Wilmersdorf,20.142857142857142
2020-04-06,Charlottenburg-Wilmersdorf,17.571428571428573
2020-04-07,Charlottenburg-Wilmersdorf,20.0
2020-04-08,Charlottenburg-Wilmersdorf,19.428571428571427
2020-04-09,Charlottenburg-Wilmersdorf,16.714285714285715
2020-04-10,Charlottenburg-Wilmersdorf,15.428571428571429
2020-04-11,Charlottenburg-Wilmersdorf,15.285714285714286
2020-04-12,Charlottenburg-Wilmersdorf,15.571428571428571
2020-04-13,Charlottenburg-Wilmersdorf,13.428571428571429
2020-04-14,Charlottenburg-Wilmersdorf,8.428571428571429
2020-04-15,Charlottenburg-Wilmersdorf,7.571428571428571
2020-04-16,Charlottenburg-Wilmersdorf,7.857142857142857
2020-04-17,Charlottenburg-Wilmersdorf,8.0
2020-04-18,Charlottenburg-Wilmersdorf,8.142857142857142
2020-04-19,Charlottenburg-Wilmersdorf,7.857142857142857
2020-04-20,Charlottenburg-Wilmersdorf,7.571428571428571
2020-04-21,Charlottenburg-Wilmersdorf,8.0
2020-04-22,Charlottenburg-Wilmersdorf,7.0
2020-04-23,Charlottenburg-Wilmersdorf,6.857142857142857
2020-04-24,Charlottenburg-Wilmersdorf,6.428571428571429
2020-04-25,Charlottenburg-Wilmersdorf,6.428571428571429
2020-04-26,Charlottenburg-Wilmersdorf,6.142857142857143
2020-04-27,Charlottenburg-Wilmersdorf,6.428571428571429
2020-04-28,Charlottenburg-Wilmersdorf,5.714285714285714
2020-04-29,Charlottenburg-Wilmersdorf,5.285714285714286
2020-04-30,Charlottenburg-Wilmersdorf,3.5714285714285716
2020-05-01,Charlottenburg-Wilmersdorf,3.2857142857142856
2020-05-02,Charlottenburg-Wilmersdorf,3.0
2020-05-03,Charlottenburg-Wilmersdorf,3.0
2020-05-04,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-05,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-06,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-07,Charlottenburg-Wilmersdorf,3.2857142857142856
2020-05-08,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-09,Charlottenburg-Wilmersdorf,3.2857142857142856
2020-05-10,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-11,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-05-12,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-05-13,Charlottenburg-Wilmersdorf,3.0
2020-05-14,Charlottenburg-Wilmersdorf,2.857142857142857
2020-05-15,Charlottenburg-Wilmersdorf,3.0
2020-05-16,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-05-17,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-05-18,Charlottenburg-Wilmersdorf,2.2857142857142856
2020-05-19,Charlottenburg-Wilmersdorf,2.0
2020-05-20,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-05-21,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-05-22,Charlottenburg-Wilmersdorf,1.8571428571428572
2020-05-23,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-05-24,Charlottenburg-Wilmersdorf,1.8571428571428572
2020-05-25,Charlottenburg-Wilmersdorf,2.0
2020-05-26,Charlottenburg-Wilmersdorf,1.8571428571428572
2020-05-27,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-05-28,Charlottenburg-Wilmersdorf,1.4285714285714286
2020-05-29,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-05-30,Charlottenburg-Wilmersdorf,1.4285714285714286
2020-05-31,Charlottenburg-Wilmersdorf,1.4285714285714286
2020-06-01,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-06-02,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-06-03,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-06-04,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-06-05,Charlottenburg-Wilmersdorf,1.4285714285714286
2020-06-06,Charlottenburg-Wilmersdorf,1.1428571428571428
2020-06-07,Charlottenburg-Wilmersdorf,1.0
2020-06-08,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-06-09,Charlottenburg-Wilmersdorf,1.5714285714285714
2020-06-10,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-06-11,Charlottenburg-Wilmersdorf,2.142857142857143
2020-06-12,Charlottenburg-Wilmersdorf,2.2857142857142856
2020-06-13,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-06-14,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-06-15,Charlottenburg-Wilmersdorf,2.4285714285714284
2020-06-16,Charlottenburg-Wilmersdorf,3.142857142857143
2020-06-17,Charlottenburg-Wilmersdorf,3.4285714285714284
2020-06-18,Charlottenburg-Wilmersdorf,3.857142857142857
2020-06-19,Charlottenburg-Wilmersdorf,5.285714285714286
2020-06-20,Charlottenburg-Wilmersdorf,5.571428571428571
2020-06-21,Charlottenburg-Wilmersdorf,5.571428571428571
2020-06-22,Charlottenburg-Wilmersdorf,6.428571428571429
2020-06-23,Charlottenburg-Wilmersdorf,5.857142857142857
2020-06-24,Charlottenburg-Wilmersdorf,5.857142857142857
2020-06-25,Charlottenburg-Wilmersdorf,5.142857142857143
2020-06-26,Charlottenburg-Wilmersdorf,3.7142857142857144
2020-06-27,Charlottenburg-Wilmersdorf,3.0
2020-06-28,Charlottenburg-Wilmersdorf,3.0
2020-06-29,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-06-30,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-07-01,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-07-02,Charlottenburg-Wilmersdorf,2.2857142857142856
2020-07-03,Charlottenburg-Wilmersdorf,2.142857142857143
2020-07-04,Charlottenburg-Wilmersdorf,2.4285714285714284
2020-07-05,Charlottenburg-Wilmersdorf,2.4285714285714284
2020-07-06,Charlottenburg-Wilmersdorf,2.2857142857142856
2020-07-07,Charlottenburg-Wilmersdorf,2.142857142857143
2020-07-08,Charlottenburg-Wilmersdorf,1.7142857142857142
2020-07-09,Charlottenburg-Wilmersdorf,1.5714285714285714
2020-07-10,Charlottenburg-Wilmersdorf,1.5714285714285714
2020-07-11,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-07-12,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-07-13,Charlottenburg-Wilmersdorf,1.1428571428571428
2020-07-14,Charlottenburg-Wilmersdorf,1.0
2020-07-15,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-07-16,Charlottenburg-Wilmersdorf,1.5714285714285714
2020-07-17,Charlottenburg-Wilmersdorf,1.2857142857142858
2020-07-18,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-07-19,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-07-20,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-07-21,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-07-22,Charlottenburg-Wilmersdorf,3.0
2020-07-23,Charlottenburg-Wilmersdorf,2.7142857142857144
2020-07-24,Charlottenburg-Wilmersdorf,3.7142857142857144
2020-07-25,Charlottenburg-Wilmersdorf,2.4285714285714284
2020-07-26,Charlottenburg-Wilmersdorf,2.4285714285714284
2020-07-27,Charlottenburg-Wilmersdorf,2.5714285714285716
2020-07-28,Charlottenburg-Wilmersdorf,3.2857142857142856
2020-07-29,Charlottenburg-Wilmersdorf,3.4285714285714284
2020-07-30,Charlottenburg-Wilmersdorf,3.5714285714285716
2020-07-31,Charlottenburg-Wilmersdorf,3.4285714285714284
2020-08-01,Charlottenburg-Wilmersdorf,3.4285714285714284
2020-08-02,Charlottenburg-Wilmersdorf,3.4285714285714284
2020-08-03,Charlottenburg-Wilmersdorf,4.571428571428571
2020-08-04,Charlottenburg-Wilmersdorf,4.857142857142857
2020-08-05,Charlottenburg-Wilmersdorf,6.285714285714286
2020-08-06,Charlottenburg-Wilmersdorf,6.714285714285714
2020-08-07,Charlottenburg-Wilmersdorf,6.285714285714286
2020-08-08,Charlottenburg-Wilmersdorf,6.285714285714286
2020-08-09,Charlottenburg-Wilmersdorf,6.285714285714286
2020-08-10,Charlottenburg-Wilmersdorf,6.0
2020-08-11,Charlottenburg-Wilmersdorf,6.285714285714286
2020-08-12,Charlottenburg-Wilmersdorf,5.0
2020-08-13,Charlottenburg-Wilmersdorf,5.142857142857143
2020-08-14,Charlottenburg-Wilmersdorf,5.571428571428571
2020-08-15,Charlottenburg-Wilmersdorf,6.0
2020-08-16,Charlottenburg-Wilmersdorf,6.142857142857143
2020-08-17,Charlottenburg-Wilmersdorf,7.285714285714286
2020-08-18,Charlottenburg-Wilmersdorf,6.0
2020-08-19,Charlottenburg-Wilmersdorf,6.428571428571429
2020-08-20,Charlottenburg-Wilmersdorf,6.857142857142857
2020-08-21,Charlottenburg-Wilmersdorf,6.857142857142857
2020-08-22,Charlottenburg-Wilmersdorf,7.0
2020-08-23,Charlottenburg-Wilmersdorf,6.857142857142857
2020-08-24,Charlottenburg-Wilmersdorf,5.142857142857143
2020-08-25,Charlottenburg-Wilmersdorf,6.571428571428571
2020-08-26,Charlottenburg-Wilmersdorf,5.714285714285714
2020-08-27,Charlottenburg-Wilmersdorf,5.285714285714286
2020-08-28,Charlottenburg-Wilmersdorf,5.0
2020-08-29,Charlottenburg-Wilmersdorf,5.857142857142857
2020-08-30,Charlottenburg-Wilmersdorf,5.857142857142857
2020-08-31,Charlottenburg-Wilmersdorf,6.571428571428571
2020-09-01,Charlottenburg-Wilmersdorf,6.428571428571429
2020-09-02,Charlottenburg-Wilmersdorf,7.571428571428571
2020-09-03,Charlottenburg-Wilmersdorf,7.428571428571429
2020-09-04,Charlottenburg-Wilmersdorf,7.857142857142857
2020-09-05,Charlottenburg-Wilmersdorf,6.857142857142857
2020-09-06,Charlottenburg-Wilmersdorf,6.857142857142857
2020-09-07,Charlottenburg-Wilmersdorf,7.285714285714286
2020-09-08,Charlottenburg-Wilmersdorf,6.285714285714286
2020-09-09,Charlottenburg-Wilmersdorf,5.857142857142857
2020-09-10,Charlottenburg-Wilmersdorf,6.142857142857143
2020-09-11,Charlottenburg-Wilmersdorf,6.285714285714286
2020-09-12,Charlottenburg-Wilmersdorf,6.142857142857143
2020-09-13,Charlottenburg-Wilmersdorf,6.142857142857143
2020-09-14,Charlottenburg-Wilmersdorf,5.285714285714286
2020-09-15,Charlottenburg-Wilmersdorf,6.285714285714286
2020-09-16,Charlottenburg-Wilmersdorf,7.0
2020-09-17,Charlottenburg-Wilmersdorf,8.142857142857142
2020-09-18,Charlottenburg-Wilmersdorf,10.285714285714286
2020-09-19,Charlottenburg-Wilmersdorf,12.0
2020-09-20,Charlottenburg-Wilmersdorf,12.0
2020-09-21,Charlottenburg-Wilmersdorf,14.285714285714286
2020-09-22,Charlottenburg-Wilmersdorf,16.285714285714285
2020-09-23,Charlottenburg-Wilmersdorf,16.428571428571427
2020-09-24,Charlottenburg-Wilmersdorf,16.857142857142858
2020-09-25,Charlottenburg-Wilmersdorf,17.428571428571427
2020-09-26,Charlottenburg-Wilmersdorf,16.571428571428573
2020-09-27,Charlottenburg-Wilmersdorf,16.571428571428573
2020-09-28,Charlottenburg-Wilmersdorf,16.857142857142858
2020-09-29,Charlottenburg-Wilmersdorf,15.857142857142858
2020-09-30,Charlottenburg-Wilmersdorf,19.0
2020-10-01,Charlottenburg-Wilmersdorf,21.857142857142858
2020-10-02,Charlottenburg-Wilmersdorf,20.285714285714285
2020-10-03,Charlottenburg-Wilmersdorf,21.428571428571427
2020-10-04,Charlottenburg-Wilmersdorf,21.428571428571427
2020-10-05,Charlottenburg-Wilmersdorf,22.285714285714285
2020-10-06,Charlottenburg-Wilmersdorf,24.0
2020-10-07,Charlottenburg-Wilmersdorf,23.857142857142858
2020-10-08,Charlottenburg-Wilmersdorf,23.285714285714285
2020-10-09,Charlottenburg-Wilmersdorf,26.857142857142858
2020-10-10,Charlottenburg-Wilmersdorf,28.428571428571427
2020-10-11,Charlottenburg-Wilmersdorf,28.428571428571427
2020-10-12,Charlottenburg-Wilmersdorf,29.428571428571427
2020-10-13,Charlottenburg-Wilmersdorf,32.0
2020-10-14,Charlottenburg-Wilmersdorf,35.285714285714285
2020-10-15,Charlottenburg-Wilmersdorf,39.142857142857146
2020-10-16,Charlottenburg-Wilmersdorf,43.42857142857143
2020-10-17,Charlottenburg-Wilmersdorf,42.285714285714285
2020-10-18,Charlottenburg-Wilmersdorf,42.285714285714285
2020-10-19,Charlottenburg-Wilmersdorf,48.142857142857146
2020-10-20,Charlottenburg-Wilmersdorf,50.857142857142854
2020-10-21,Charlottenburg-Wilmersdorf,49.857142857142854
2020-10-22,Charlottenburg-Wilmersdorf,51.57142857142857
2020-10-23,Charlottenburg-Wilmersdorf,52.857142857142854
2020-10-24,Charlottenburg-Wilmersdorf,54.42857142857143
2020-10-25,Charlottenburg-Wilmersdorf,58.142857142857146
2020-10-26,Charlottenburg-Wilmersdorf,63.57142857142857
2020-10-27,Charlottenburg-Wilmersdorf,65.85714285714286
2020-10-28,Charlottenburg-Wilmersdorf,68.85714285714286
2020-10-29,Charlottenburg-Wilmersdorf,73.0
2020-10-30,Charlottenburg-Wilmersdorf,68.85714285714286
2020-10-31,Charlottenburg-Wilmersdorf,77.57142857142857
2020-11-01,Charlottenburg-Wilmersdorf,78.42857142857143
2020-11-02,Charlottenburg-Wilmersdorf,74.0
2020-11-03,Charlottenburg-Wilmersdorf,81.42857142857143
2020-11-04,Charlottenburg-Wilmersdorf,85.85714285714286
2020-11-05,Charlottenburg-Wilmersdorf,88.0
2020-11-06,Charlottenburg-Wilmersdorf,97.42857142857143
2020-11-07,Charlottenburg-Wilmersdorf,91.85714285714286
2020-11-08,Charlottenburg-Wilmersdorf,92.42857142857143
2020-11-09,Charlottenburg-Wilmersdorf,104.14285714285714
2020-11-10,Charlottenburg-Wilmersdorf,102.85714285714286
2020-11-11,Charlottenburg-Wilmersdorf,107.85714285714286
2020-11-12,Charlottenburg-Wilmersdorf,109.0
2020-11-13,Charlottenburg-Wilmersdorf,105.14285714285714
2020-11-14,Charlottenburg-Wilmersdorf,102.85714285714286
2020-11-15,Charlottenburg-Wilmersdorf,104.85714285714286
2020-11-16,Charlottenburg-Wilmersdorf,100.28571428571429
2020-11-17,Charlottenburg-Wilmersdorf,102.71428571428571
2020-11-18,Charlottenburg-Wilmersdorf,99.85714285714286
2020-11-19,Charlottenburg-Wilmersdorf,97.42857142857143
2020-11-20,Charlottenburg-Wilmersdorf,99.42857142857143
2020-11-21,Charlottenburg-Wilmersdorf,103.42857142857143
2020-11-22,Charlottenburg-Wilmersdorf,104.14285714285714
2020-11-23,Charlottenburg-Wilmersdorf,94.0
2020-11-24,Charlottenburg-Wilmersdorf,87.85714285714286
