Date,District,Cases,Incidence
2020-10-27,Friedrichshain-Kreuzberg,141,52.449308301497965
2020-10-28,Friedrichshain-Kreuzberg,186,69.18844924878455
2020-10-29,Friedrichshain-Kreuzberg,96,35.71016735421138
2020-10-30,Friedrichshain-Kreuzberg,96,35.71016735421138
2020-10-31,Friedrichshain-Kreuzberg,36,13.391312757829267
2020-11-01,Friedrichshain-Kreuzberg,0,0.0
2020-11-02,Friedrichshain-Kreuzberg,190,70.67637288854336
2020-11-03,Friedrichshain-Kreuzberg,100,37.19809099397019
2020-11-04,Friedrichshain-Kreuzberg,181,67.32854469908605
2020-11-05,Friedrichshain-Kreuzberg,98,36.45412917409079
2020-11-06,Friedrichshain-Kreuzberg,29,10.787446388251356
2020-11-07,Friedrichshain-Kreuzberg,11,4.09179000933672
2020-11-08,Friedrichshain-Kreuzberg,0,0.0
2020-11-09,Friedrichshain-Kreuzberg,69,25.66668278583943
2020-11-10,Friedrichshain-Kreuzberg,123,45.75365192258333
2020-11-11,Friedrichshain-Kreuzberg,176,65.46864014938753
2020-11-12,Friedrichshain-Kreuzberg,98,36.45412917409079
2020-11-13,Friedrichshain-Kreuzberg,166,61.748831049990514
2020-11-14,Friedrichshain-Kreuzberg,30,11.159427298191057
2020-11-15,Friedrichshain-Kreuzberg,0,0.0
2020-11-16,Friedrichshain-Kreuzberg,152,56.54109831083469
2020-11-17,Friedrichshain-Kreuzberg,201,74.76816289788009
2020-11-18,Friedrichshain-Kreuzberg,177,65.84062105932723
2020-11-19,Friedrichshain-Kreuzberg,233,86.67155201595054
2020-11-20,Friedrichshain-Kreuzberg,192,71.42033470842276
2020-11-21,Friedrichshain-Kreuzberg,22,8.18358001867344
2020-11-22,Friedrichshain-Kreuzberg,0,0.0
2020-11-23,Friedrichshain-Kreuzberg,291,108.24644479245325
2020-11-24,Friedrichshain-Kreuzberg,169,62.864773779809624
2020-11-25,Friedrichshain-Kreuzberg,57,21.202911866563007
2020-11-26,Friedrichshain-Kreuzberg,126,46.86959465240244
2020-11-27,Friedrichshain-Kreuzberg,88,32.73432007469376
2020-11-28,Friedrichshain-Kreuzberg,51,18.971026406924796
2020-11-29,Friedrichshain-Kreuzberg,0,0.0
2020-11-30,Friedrichshain-Kreuzberg,91,33.85026280451287
2020-12-01,Friedrichshain-Kreuzberg,85,31.61837734487466
2020-12-02,Friedrichshain-Kreuzberg,90,33.47828189457317
2020-12-03,Friedrichshain-Kreuzberg,172,63.98071650962873
2020-12-04,Friedrichshain-Kreuzberg,157,58.401002860533204
2020-12-05,Friedrichshain-Kreuzberg,30,11.159427298191057
2020-12-06,Friedrichshain-Kreuzberg,0,0.0
2020-12-07,Friedrichshain-Kreuzberg,66,24.550740056020324
2020-12-08,Friedrichshain-Kreuzberg,86,31.990358254814364
2020-12-09,Friedrichshain-Kreuzberg,123,45.75365192258333
2020-12-10,Friedrichshain-Kreuzberg,112,41.66186191324661
2020-12-11,Friedrichshain-Kreuzberg,114,42.40582373312601
2020-12-12,Friedrichshain-Kreuzberg,22,8.18358001867344
2020-12-13,Friedrichshain-Kreuzberg,0,0.0
2020-12-14,Friedrichshain-Kreuzberg,149,55.42515558101558
2020-03-03,Pankow,0,0.0
2020-03-04,Pankow,1,0.27103502856709205
2020-03-05,Pankow,2,0.5420700571341841
2020-03-06,Pankow,1,0.27103502856709205
2020-03-07,Pankow,0,0.0
2020-03-08,Pankow,0,0.0
2020-03-09,Pankow,2,0.5420700571341841
2020-03-10,Pankow,3,0.8131050857012759
2020-03-11,Pankow,6,1.6262101714025519
2020-03-12,Pankow,4,1.0841401142683682
2020-03-13,Pankow,9,2.439315257103828
2020-03-14,Pankow,0,0.0
2020-03-15,Pankow,0,0.0
2020-03-16,Pankow,14,3.794490399939288
2020-03-17,Pankow,8,2.1682802285367364
2020-03-18,Pankow,10,2.7103502856709203
2020-03-19,Pankow,17,4.607595485640564
2020-03-20,Pankow,16,4.336560457073473
2020-03-21,Pankow,15,4.06552542850638
2020-03-22,Pankow,7,1.897245199969644
2020-03-23,Pankow,9,2.439315257103828
2020-03-24,Pankow,22,5.962770628476024
2020-03-25,Pankow,18,4.878630514207656
2020-03-26,Pankow,38,10.299331085549495
2020-03-27,Pankow,32,8.673120914146946
2020-03-28,Pankow,11,2.981385314238012
2020-03-29,Pankow,11,2.981385314238012
2020-03-30,Pankow,13,3.5234553713721963
2020-03-31,Pankow,19,5.1496655427747475
2020-04-01,Pankow,13,3.5234553713721963
2020-04-02,Pankow,21,5.691735599908932
2020-04-03,Pankow,37,10.028296056982404
2020-04-04,Pankow,10,2.7103502856709203
2020-04-05,Pankow,8,2.1682802285367364
2020-04-06,Pankow,12,3.2524203428051037
2020-04-07,Pankow,18,4.878630514207656
2020-04-08,Pankow,18,4.878630514207656
2020-04-09,Pankow,27,7.317945771311485
2020-04-10,Pankow,4,1.0841401142683682
2020-04-11,Pankow,8,2.1682802285367364
2020-04-12,Pankow,7,1.897245199969644
2020-04-13,Pankow,5,1.3551751428354601
2020-04-14,Pankow,7,1.897245199969644
2020-04-15,Pankow,6,1.6262101714025519
2020-04-16,Pankow,12,3.2524203428051037
2020-04-17,Pankow,31,8.402085885579853
2020-04-18,Pankow,12,3.2524203428051037
2020-04-19,Pankow,4,1.0841401142683682
2020-04-20,Pankow,4,1.0841401142683682
2020-04-21,Pankow,9,2.439315257103828
2020-04-22,Pankow,6,1.6262101714025519
2020-04-23,Pankow,7,1.897245199969644
2020-04-24,Pankow,15,4.06552542850638
2020-04-25,Pankow,1,0.27103502856709205
2020-04-26,Pankow,1,0.27103502856709205
2020-04-27,Pankow,3,0.8131050857012759
2020-04-28,Pankow,5,1.3551751428354601
2020-04-29,Pankow,3,0.8131050857012759
2020-04-30,Pankow,12,3.2524203428051037
2020-05-01,Pankow,0,0.0
2020-05-02,Pankow,9,2.439315257103828
2020-05-03,Pankow,2,0.5420700571341841
2020-05-04,Pankow,4,1.0841401142683682
2020-05-05,Pankow,6,1.6262101714025519
2020-05-06,Pankow,5,1.3551751428354601
2020-05-07,Pankow,6,1.6262101714025519
2020-05-08,Pankow,0,0.0
2020-05-09,Pankow,3,0.8131050857012759
2020-05-10,Pankow,0,0.0
2020-05-11,Pankow,3,0.8131050857012759
2020-05-12,Pankow,0,0.0
2020-05-13,Pankow,9,2.439315257103828
2020-05-14,Pankow,1,0.27103502856709205
2020-05-15,Pankow,1,0.27103502856709205
2020-05-16,Pankow,0,0.0
2020-05-17,Pankow,1,0.27103502856709205
2020-05-18,Pankow,12,3.2524203428051037
2020-05-19,Pankow,12,3.2524203428051037
2020-05-20,Pankow,6,1.6262101714025519
2020-05-21,Pankow,0,0.0
2020-05-22,Pankow,9,2.439315257103828
2020-05-23,Pankow,1,0.27103502856709205
2020-05-24,Pankow,0,0.0
2020-05-25,Pankow,0,0.0
2020-05-26,Pankow,1,0.27103502856709205
2020-05-27,Pankow,4,1.0841401142683682
2020-05-28,Pankow,0,0.0
2020-05-29,Pankow,1,0.27103502856709205
2020-05-30,Pankow,0,0.0
2020-05-31,Pankow,0,0.0
2020-06-01,Pankow,0,0.0
2020-06-02,Pankow,5,1.3551751428354601
2020-06-03,Pankow,3,0.8131050857012759
2020-06-04,Pankow,0,0.0
2020-06-05,Pankow,4,1.0841401142683682
2020-06-06,Pankow,0,0.0
2020-06-07,Pankow,1,0.27103502856709205
2020-06-08,Pankow,3,0.8131050857012759
2020-06-09,Pankow,2,0.5420700571341841
2020-06-10,Pankow,2,0.5420700571341841
2020-06-11,Pankow,3,0.8131050857012759
2020-06-12,Pankow,3,0.8131050857012759
2020-06-13,Pankow,0,0.0
2020-06-14,Pankow,3,0.8131050857012759
2020-06-15,Pankow,1,0.27103502856709205
2020-06-16,Pankow,8,2.1682802285367364
2020-06-17,Pankow,3,0.8131050857012759
2020-06-18,Pankow,2,0.5420700571341841
2020-06-19,Pankow,5,1.3551751428354601
2020-06-20,Pankow,0,0.0
2020-06-21,Pankow,0,0.0
2020-06-22,Pankow,6,1.6262101714025519
2020-06-23,Pankow,5,1.3551751428354601
2020-06-24,Pankow,2,0.5420700571341841
2020-06-25,Pankow,1,0.27103502856709205
2020-06-26,Pankow,1,0.27103502856709205
2020-06-27,Pankow,0,0.0
2020-06-28,Pankow,0,0.0
2020-06-29,Pankow,4,1.0841401142683682
2020-06-30,Pankow,0,0.0
2020-07-01,Pankow,6,1.6262101714025519
2020-07-02,Pankow,2,0.5420700571341841
2020-07-03,Pankow,3,0.8131050857012759
2020-07-04,Pankow,0,0.0
2020-07-05,Pankow,0,0.0
2020-07-06,Pankow,6,1.6262101714025519
2020-07-07,Pankow,3,0.8131050857012759
2020-07-08,Pankow,1,0.27103502856709205
2020-07-09,Pankow,1,0.27103502856709205
2020-07-10,Pankow,2,0.5420700571341841
2020-07-11,Pankow,0,0.0
2020-07-12,Pankow,0,0.0
2020-07-13,Pankow,4,1.0841401142683682
2020-07-14,Pankow,1,0.27103502856709205
2020-07-15,Pankow,1,0.27103502856709205
2020-07-16,Pankow,0,0.0
2020-07-17,Pankow,2,0.5420700571341841
2020-07-18,Pankow,0,0.0
2020-07-19,Pankow,0,0.0
2020-07-20,Pankow,2,0.5420700571341841
2020-07-21,Pankow,1,0.27103502856709205
2020-07-22,Pankow,3,0.8131050857012759
2020-07-23,Pankow,4,1.0841401142683682
2020-07-24,Pankow,10,2.7103502856709203
2020-07-25,Pankow,0,0.0
2020-07-26,Pankow,0,0.0
2020-07-27,Pankow,7,1.897245199969644
2020-07-28,Pankow,1,0.27103502856709205
2020-07-29,Pankow,7,1.897245199969644
2020-07-30,Pankow,1,0.27103502856709205
2020-07-31,Pankow,5,1.3551751428354601
2020-08-01,Pankow,0,0.0
2020-08-02,Pankow,0,0.0
2020-08-03,Pankow,4,1.0841401142683682
2020-08-04,Pankow,6,1.6262101714025519
2020-08-05,Pankow,2,0.5420700571341841
2020-08-06,Pankow,8,2.1682802285367364
2020-08-07,Pankow,4,1.0841401142683682
2020-08-08,Pankow,0,0.0
2020-08-09,Pankow,0,0.0
2020-08-10,Pankow,5,1.3551751428354601
2020-08-11,Pankow,8,2.1682802285367364
2020-08-12,Pankow,10,2.7103502856709203
2020-08-13,Pankow,3,0.8131050857012759
2020-08-14,Pankow,3,0.8131050857012759
2020-08-15,Pankow,0,0.0
2020-08-16,Pankow,0,0.0
2020-08-17,Pankow,10,2.7103502856709203
2020-08-18,Pankow,7,1.897245199969644
2020-08-19,Pankow,3,0.8131050857012759
2020-08-20,Pankow,6,1.6262101714025519
2020-08-21,Pankow,5,1.3551751428354601
2020-08-22,Pankow,0,0.0
2020-08-23,Pankow,0,0.0
2020-08-24,Pankow,10,2.7103502856709203
2020-08-25,Pankow,8,2.1682802285367364
2020-08-26,Pankow,13,3.5234553713721963
2020-08-27,Pankow,9,2.439315257103828
2020-08-28,Pankow,5,1.3551751428354601
2020-08-29,Pankow,1,0.27103502856709205
2020-08-30,Pankow,0,0.0
2020-08-31,Pankow,28,7.588980799878576
2020-09-01,Pankow,10,2.7103502856709203
2020-09-02,Pankow,5,1.3551751428354601
2020-09-03,Pankow,4,1.0841401142683682
2020-09-04,Pankow,11,2.981385314238012
2020-09-05,Pankow,0,0.0
2020-09-06,Pankow,0,0.0
2020-09-07,Pankow,16,4.336560457073473
2020-09-08,Pankow,6,1.6262101714025519
2020-09-09,Pankow,10,2.7103502856709203
2020-09-10,Pankow,7,1.897245199969644
2020-09-11,Pankow,6,1.6262101714025519
2020-09-12,Pankow,0,0.0
2020-09-13,Pankow,0,0.0
2020-09-14,Pankow,0,0.0
2020-09-15,Pankow,20,5.420700571341841
2020-09-16,Pankow,12,3.2524203428051037
2020-09-17,Pankow,10,2.7103502856709203
2020-09-18,Pankow,11,2.981385314238012
2020-09-19,Pankow,0,0.0
2020-09-20,Pankow,0,0.0
2020-09-21,Pankow,25,6.7758757141773005
2020-09-22,Pankow,18,4.878630514207656
2020-09-23,Pankow,25,6.7758757141773005
2020-09-24,Pankow,15,4.06552542850638
2020-09-25,Pankow,11,2.981385314238012
2020-09-26,Pankow,0,0.0
2020-09-27,Pankow,0,0.0
2020-09-28,Pankow,14,3.794490399939288
2020-09-29,Pankow,12,3.2524203428051037
2020-09-30,Pankow,20,5.420700571341841
2020-10-01,Pankow,28,7.588980799878576
2020-10-02,Pankow,20,5.420700571341841
2020-10-03,Pankow,0,0.0
2020-10-04,Pankow,0,0.0
2020-10-05,Pankow,24,6.5048406856102075
2020-10-06,Pankow,18,4.878630514207656
2020-10-07,Pankow,35,9.486225999848221
2020-10-08,Pankow,27,7.317945771311485
2020-10-09,Pankow,37,10.028296056982404
2020-10-10,Pankow,0,0.0
2020-10-11,Pankow,0,0.0
2020-10-12,Pankow,39,10.570366114116588
2020-10-13,Pankow,54,14.63589154262297
2020-10-14,Pankow,36,9.757261028415313
2020-10-15,Pankow,52,14.093821485488785
2020-10-16,Pankow,41,11.112436171250772
2020-10-17,Pankow,5,1.3551751428354601
2020-10-18,Pankow,0,0.0
2020-10-19,Pankow,44,11.925541256952048
2020-10-20,Pankow,54,14.63589154262297
2020-10-21,Pankow,68,18.430381942562256
2020-10-22,Pankow,52,14.093821485488785
2020-10-23,Pankow,71,19.243487028263534
2020-10-24,Pankow,0,0.0
2020-10-25,Pankow,0,0.0
2020-10-26,Pankow,145,39.30007914222834
2020-10-27,Pankow,118,31.982133370916856
2020-10-28,Pankow,90,24.39315257103828
2020-10-29,Pankow,102,27.645572913843388
2020-10-30,Pankow,9,2.439315257103828
2020-10-31,Pankow,0,0.0
2020-11-01,Pankow,0,0.0
2020-11-02,Pankow,198,53.66493565628422
2020-11-03,Pankow,128,34.69248365658778
2020-11-04,Pankow,76,20.59866217109899
2020-11-05,Pankow,130,35.234553713721965
2020-11-06,Pankow,121,32.79523845661813
2020-11-07,Pankow,0,0.0
2020-11-08,Pankow,0,0.0
2020-11-09,Pankow,215,58.27253114192478
2020-11-10,Pankow,107,29.000748056678844
2020-11-11,Pankow,100,27.103502856709202
2020-11-12,Pankow,92,24.935222628172465
2020-11-13,Pankow,120,32.52420342805104
2020-11-14,Pankow,0,0.0
2020-11-15,Pankow,0,0.0
2020-11-16,Pankow,183,49.59941022777784
2020-11-17,Pankow,117,31.711098342349764
2020-11-18,Pankow,123,33.33730851375231
2020-11-19,Pankow,72,19.514522056830625
2020-11-20,Pankow,111,30.084888170947213
2020-11-21,Pankow,0,0.0
2020-11-22,Pankow,0,0.0
2020-11-23,Pankow,182,49.32837519921074
2020-11-24,Pankow,130,35.234553713721965
2020-11-25,Pankow,125,33.8793785708865
2020-11-26,Pankow,102,27.645572913843388
2020-11-27,Pankow,147,39.842149199362524
2020-11-28,Pankow,0,0.0
2020-11-29,Pankow,0,0.0
2020-11-30,Pankow,160,43.365604570734725
2020-12-01,Pankow,69,18.701416971129348
2020-12-02,Pankow,106,28.729713028111753
2020-12-03,Pankow,111,30.084888170947213
2020-12-04,Pankow,133,36.04765879942324
2020-12-05,Pankow,0,0.0
2020-12-06,Pankow,0,0.0
2020-12-07,Pankow,168,45.533884799271455
2020-12-08,Pankow,81,21.953837313934454
2020-12-09,Pankow,125,33.8793785708865
2020-12-10,Pankow,105,28.458677999544662
2020-12-11,Pankow,111,30.084888170947213
2020-12-12,Pankow,0,0.0
2020-12-13,Pankow,0,0.0
2020-12-14,Pankow,164,44.44974468500309
2020-03-03,Charlottenburg-Wilmersdorf,0,0.0
2020-03-04,Charlottenburg-Wilmersdorf,0,0.0
2020-03-05,Charlottenburg-Wilmersdorf,0,0.0
2020-03-06,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-03-07,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-03-08,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-03-09,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-03-10,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-03-11,Charlottenburg-Wilmersdorf,9,2.812376958508065
2020-03-12,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-03-13,Charlottenburg-Wilmersdorf,12,3.7498359446774203
2020-03-14,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-03-15,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-03-16,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-03-17,Charlottenburg-Wilmersdorf,13,4.062322273400539
2020-03-18,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-03-19,Charlottenburg-Wilmersdorf,26,8.124644546801077
2020-03-20,Charlottenburg-Wilmersdorf,14,4.374808602123657
2020-03-21,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-03-22,Charlottenburg-Wilmersdorf,11,3.437349615954302
2020-03-23,Charlottenburg-Wilmersdorf,24,7.499671889354841
2020-03-24,Charlottenburg-Wilmersdorf,23,7.187185560631722
2020-03-25,Charlottenburg-Wilmersdorf,37,11.56199416275538
2020-03-26,Charlottenburg-Wilmersdorf,44,13.749398463817208
2020-03-27,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-03-28,Charlottenburg-Wilmersdorf,21,6.562212903185485
2020-03-29,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-03-30,Charlottenburg-Wilmersdorf,37,11.56199416275538
2020-03-31,Charlottenburg-Wilmersdorf,24,7.499671889354841
2020-04-01,Charlottenburg-Wilmersdorf,24,7.499671889354841
2020-04-02,Charlottenburg-Wilmersdorf,31,9.68707619041667
2020-04-03,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-04-04,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-05,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-04-06,Charlottenburg-Wilmersdorf,19,5.9372402457392495
2020-04-07,Charlottenburg-Wilmersdorf,41,12.811939477647854
2020-04-08,Charlottenburg-Wilmersdorf,20,6.249726574462367
2020-04-09,Charlottenburg-Wilmersdorf,12,3.7498359446774203
2020-04-10,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-04-11,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-04-12,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-04-13,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-14,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-04-15,Charlottenburg-Wilmersdorf,14,4.374808602123657
2020-04-16,Charlottenburg-Wilmersdorf,14,4.374808602123657
2020-04-17,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-04-18,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-19,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-04-20,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-04-21,Charlottenburg-Wilmersdorf,9,2.812376958508065
2020-04-22,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-04-23,Charlottenburg-Wilmersdorf,13,4.062322273400539
2020-04-24,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-04-25,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-26,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-04-27,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-28,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-29,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-04-30,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-01,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-02,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-05-03,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-04,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-05,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-05-06,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-05-07,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-05-08,Charlottenburg-Wilmersdorf,0,0.0
2020-05-09,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-05-10,Charlottenburg-Wilmersdorf,0,0.0
2020-05-11,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-05-12,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-13,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-05-14,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-15,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-16,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-05-17,Charlottenburg-Wilmersdorf,0,0.0
2020-05-18,Charlottenburg-Wilmersdorf,0,0.0
2020-05-19,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-20,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-05-21,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-05-22,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-05-23,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-24,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-25,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-26,Charlottenburg-Wilmersdorf,0,0.0
2020-05-27,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-28,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-05-29,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-05-30,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-05-31,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-06-01,Charlottenburg-Wilmersdorf,0,0.0
2020-06-02,Charlottenburg-Wilmersdorf,0,0.0
2020-06-03,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-06-04,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-06-05,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-06-06,Charlottenburg-Wilmersdorf,0,0.0
2020-06-07,Charlottenburg-Wilmersdorf,0,0.0
2020-06-08,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-06-09,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-06-10,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-06-11,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-06-12,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-06-13,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-06-14,Charlottenburg-Wilmersdorf,0,0.0
2020-06-15,Charlottenburg-Wilmersdorf,0,0.0
2020-06-16,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-06-17,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-06-18,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-06-19,Charlottenburg-Wilmersdorf,13,4.062322273400539
2020-06-20,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-06-21,Charlottenburg-Wilmersdorf,0,0.0
2020-06-22,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-06-23,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-06-24,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-06-25,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-06-26,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-06-27,Charlottenburg-Wilmersdorf,0,0.0
2020-06-28,Charlottenburg-Wilmersdorf,0,0.0
2020-06-29,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-06-30,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-07-01,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-07-02,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-07-03,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-04,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-05,Charlottenburg-Wilmersdorf,0,0.0
2020-07-06,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-07,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-07-08,Charlottenburg-Wilmersdorf,0,0.0
2020-07-09,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-10,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-11,Charlottenburg-Wilmersdorf,0,0.0
2020-07-12,Charlottenburg-Wilmersdorf,0,0.0
2020-07-13,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-07-14,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-15,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-16,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-07-17,Charlottenburg-Wilmersdorf,0,0.0
2020-07-18,Charlottenburg-Wilmersdorf,9,2.812376958508065
2020-07-19,Charlottenburg-Wilmersdorf,0,0.0
2020-07-20,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-21,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-07-22,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-07-23,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-07-24,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-07-25,Charlottenburg-Wilmersdorf,0,0.0
2020-07-26,Charlottenburg-Wilmersdorf,0,0.0
2020-07-27,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-07-28,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-07-29,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-07-30,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-07-31,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-08-01,Charlottenburg-Wilmersdorf,0,0.0
2020-08-02,Charlottenburg-Wilmersdorf,0,0.0
2020-08-03,Charlottenburg-Wilmersdorf,11,3.437349615954302
2020-08-04,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-08-05,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-08-06,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-08-07,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-08-08,Charlottenburg-Wilmersdorf,0,0.0
2020-08-09,Charlottenburg-Wilmersdorf,0,0.0
2020-08-10,Charlottenburg-Wilmersdorf,9,2.812376958508065
2020-08-11,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-08-12,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-08-13,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-08-14,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-08-15,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-08-16,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-08-17,Charlottenburg-Wilmersdorf,17,5.312267588293012
2020-08-18,Charlottenburg-Wilmersdorf,1,0.3124863287231184
2020-08-19,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-08-20,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-08-21,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-08-22,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-08-23,Charlottenburg-Wilmersdorf,0,0.0
2020-08-24,Charlottenburg-Wilmersdorf,5,1.5624316436155918
2020-08-25,Charlottenburg-Wilmersdorf,11,3.437349615954302
2020-08-26,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-08-27,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-08-28,Charlottenburg-Wilmersdorf,4,1.2499453148924735
2020-08-29,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-08-30,Charlottenburg-Wilmersdorf,0,0.0
2020-08-31,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-09-01,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-09-02,Charlottenburg-Wilmersdorf,12,3.7498359446774203
